,type,month,day,engagement,comment,share,tag_friend,purchase_intention,year,date
6373,podcast,1,26,675,12,145,2,0,2020,2020-01-26
6374,podcast,1,27,1599,17,288,4,2,2020,2020-01-27
6375,podcast,1,28,7612,104,2010,45,5,2020,2020-01-28
6376,podcast,1,29,513,2,166,1,1,2020,2020-01-29
6377,podcast,1,30,253,6,43,0,1,2020,2020-01-30
6378,podcast,1,31,12362,204,6225,164,2,2020,2020-01-31
6379,podcast,2,1,407,7,88,1,0,2020,2020-02-01
6380,podcast,2,2,271,7,50,2,0,2020,2020-02-02
6381,podcast,2,3,1363,20,291,6,0,2020,2020-02-03
6382,podcast,2,4,1563,10,464,6,0,2020,2020-02-04
6383,podcast,2,6,994,7,274,4,1,2020,2020-02-06
6384,podcast,2,7,914,11,385,9,1,2020,2020-02-07
6385,podcast,2,8,752,3,245,1,0,2020,2020-02-08
6386,podcast,2,9,1927,33,483,22,0,2020,2020-02-09
6387,podcast,2,10,3318,70,901,16,0,2020,2020-02-10
6388,podcast,2,11,3168,47,1120,29,2,2020,2020-02-11
6389,podcast,2,12,1384,11,436,5,0,2020,2020-02-12
6390,podcast,2,13,6285,49,671,3,1,2020,2020-02-13
6391,podcast,2,14,1915,7,481,2,1,2020,2020-02-14
6392,podcast,2,15,3049,48,1307,29,1,2020,2020-02-15
6393,podcast,2,16,265,1,80,0,0,2020,2020-02-16
6394,podcast,2,17,3626,59,1478,40,6,2020,2020-02-17
6395,podcast,2,18,788,6,142,2,1,2020,2020-02-18
6396,podcast,2,19,1332,6,414,4,0,2020,2020-02-19
6397,podcast,2,20,793,4,169,3,0,2020,2020-02-20
6398,podcast,2,21,9244,41,704,15,1,2020,2020-02-21
6399,podcast,2,22,611,3,159,0,2,2020,2020-02-22
6400,podcast,2,23,625,13,115,1,0,2020,2020-02-23
6401,podcast,2,24,11472,137,391,3,2,2020,2020-02-24
6402,podcast,2,25,8093,65,1216,30,4,2020,2020-02-25
6403,podcast,2,26,724,8,194,1,0,2020,2020-02-26
6404,podcast,2,27,918,20,357,15,1,2020,2020-02-27
6405,podcast,2,28,1776,35,235,27,1,2020,2020-02-28
6406,podcast,2,29,3819,77,1201,45,0,2020,2020-02-29
6407,podcast,3,1,630,2,232,2,0,2020,2020-03-01
6408,podcast,3,2,3930,124,1276,14,1,2020,2020-03-02
6409,podcast,3,3,10912,57,236,42,0,2020,2020-03-03
6410,podcast,3,4,1266,15,325,6,1,2020,2020-03-04
6411,podcast,3,5,2826,26,823,13,1,2020,2020-03-05
6412,podcast,3,6,1314,10,407,4,1,2020,2020-03-06
6413,podcast,3,7,3172,41,816,19,2,2020,2020-03-07
6414,podcast,3,8,1988,14,604,6,1,2020,2020-03-08
6415,podcast,3,9,1881,125,193,4,3,2020,2020-03-09
6416,podcast,3,10,837,15,254,6,0,2020,2020-03-10
6417,podcast,3,11,418,5,71,2,0,2020,2020-03-11
6418,podcast,3,12,20028,39,605,7,0,2020,2020-03-12
6419,podcast,3,13,3788,97,903,42,7,2020,2020-03-13
6420,podcast,3,14,1180,8,315,4,0,2020,2020-03-14
6421,podcast,3,15,612,7,224,2,0,2020,2020-03-15
6422,podcast,3,16,975,76,233,0,1,2020,2020-03-16
6423,podcast,3,17,1104,22,254,5,1,2020,2020-03-17
6424,podcast,3,18,427,4,131,0,1,2020,2020-03-18
6425,podcast,3,19,2307,50,521,38,2,2020,2020-03-19
6426,podcast,3,20,3670,48,903,14,3,2020,2020-03-20
6427,podcast,3,21,3479,88,377,13,3,2020,2020-03-21
6428,podcast,3,22,3461,55,919,24,3,2020,2020-03-22
6429,podcast,3,23,4850,256,1541,82,5,2020,2020-03-23
6430,podcast,3,24,1451,19,302,7,1,2020,2020-03-24
6431,podcast,3,25,940,33,194,3,4,2020,2020-03-25
6432,podcast,3,26,1655,62,165,6,5,2020,2020-03-26
6433,podcast,3,27,994,22,174,10,5,2020,2020-03-27
6434,podcast,3,28,1453,108,148,15,7,2020,2020-03-28
6435,podcast,3,29,786,23,254,6,4,2020,2020-03-29
6436,podcast,3,30,915,8,188,2,1,2020,2020-03-30
6437,podcast,4,1,14584,1900,3487,118,10,2020,2020-04-01
6438,podcast,4,2,2290,127,247,22,1,2020,2020-04-02
6439,podcast,4,3,12922,231,595,91,8,2020,2020-04-03
6440,podcast,4,4,5356,251,1478,72,4,2020,2020-04-04
6441,podcast,4,6,4937,96,300,9,1,2020,2020-04-06
6442,podcast,4,7,1090,219,82,2,0,2020,2020-04-07
6443,podcast,4,8,12130,168,324,10,4,2020,2020-04-08
6444,podcast,4,9,5583,83,243,22,2,2020,2020-04-09
6445,podcast,4,10,1462,89,186,12,1,2020,2020-04-10
6446,podcast,4,11,17075,100,823,28,5,2020,2020-04-11
6447,podcast,4,12,240,10,40,4,0,2020,2020-04-12
6448,podcast,4,13,5719,187,488,16,2,2020,2020-04-13
6449,podcast,4,14,1224,63,138,5,1,2020,2020-04-14
6450,podcast,4,15,5704,420,1702,115,4,2020,2020-04-15
6451,podcast,4,16,3918,194,1166,62,3,2020,2020-04-16
6452,podcast,4,17,22953,827,363,77,12,2020,2020-04-17
6453,podcast,4,18,5535,107,204,9,1,2020,2020-04-18
6454,podcast,4,20,3323,233,704,20,4,2020,2020-04-20
6455,podcast,4,21,1393,141,173,14,3,2020,2020-04-21
6456,podcast,4,22,3264,193,796,24,8,2020,2020-04-22
6457,podcast,4,23,2063,125,303,18,5,2020,2020-04-23
6458,podcast,4,24,11710,144,617,20,2,2020,2020-04-24
6459,podcast,4,25,2062,24,625,11,2,2020,2020-04-25
6460,podcast,4,26,236,63,30,2,7,2020,2020-04-26
6461,podcast,4,27,1860,184,173,24,4,2020,2020-04-27
6462,podcast,4,28,2764,151,896,17,4,2020,2020-04-28
6463,podcast,4,29,1732,145,238,15,3,2020,2020-04-29
6464,podcast,4,30,1464,81,210,4,5,2020,2020-04-30
6465,podcast,5,1,12039,348,617,66,15,2020,2020-05-01
6466,podcast,5,2,23605,18,169,12,1,2020,2020-05-02
6467,podcast,5,3,2411,67,138,4,5,2020,2020-05-03
6468,podcast,5,4,4045,161,298,21,4,2020,2020-05-04
6469,podcast,5,5,1571,161,187,5,2,2020,2020-05-05
6470,podcast,5,6,2453,149,687,10,4,2020,2020-05-06
6471,podcast,5,7,1668,152,249,12,7,2020,2020-05-07
6472,podcast,5,8,759,84,59,3,1,2020,2020-05-08
6473,podcast,5,9,1902,7,42,5,1,2020,2020-05-09
6474,podcast,5,10,3048,107,400,16,6,2020,2020-05-10
6475,podcast,5,11,4555,200,741,51,8,2020,2020-05-11
6476,podcast,5,12,2081,148,411,11,6,2020,2020-05-12
6477,podcast,5,13,3231,208,355,8,3,2020,2020-05-13
6478,podcast,5,14,1203,133,230,8,1,2020,2020-05-14
6479,podcast,5,15,11315,198,640,19,8,2020,2020-05-15
6480,podcast,5,16,602,22,88,6,1,2020,2020-05-16
6481,podcast,5,18,3042,199,190,30,8,2020,2020-05-18
6482,podcast,5,19,3066,121,436,15,1,2020,2020-05-19
6483,podcast,5,20,7933,161,298,14,7,2020,2020-05-20
6484,podcast,5,21,2394,134,331,14,3,2020,2020-05-21
6485,podcast,5,22,12921,435,722,232,8,2020,2020-05-22
6486,podcast,5,23,3293,54,653,15,2,2020,2020-05-23
6487,podcast,5,24,215,10,32,8,0,2020,2020-05-24
6488,podcast,5,25,1457,150,204,19,3,2020,2020-05-25
6489,podcast,5,26,1823,194,149,31,9,2020,2020-05-26
6490,podcast,5,27,1272,125,178,16,2,2020,2020-05-27
6491,podcast,5,28,8646,194,412,68,4,2020,2020-05-28
6492,podcast,5,29,1783,130,215,2,2,2020,2020-05-29
6493,podcast,5,30,1423,23,334,7,1,2020,2020-05-30
6494,podcast,6,1,1547,259,179,16,1,2020,2020-06-01
6495,podcast,6,2,1399,231,158,7,3,2020,2020-06-02
6496,podcast,6,3,1166,166,108,4,5,2020,2020-06-03
6497,podcast,6,4,1145,133,99,10,2,2020,2020-06-04
6498,podcast,6,5,4745,195,168,3,3,2020,2020-06-05
6499,podcast,6,6,7538,15,293,2,0,2020,2020-06-06
6500,podcast,6,7,549,3,54,1,0,2020,2020-06-07
6501,podcast,6,8,1639,161,171,10,2,2020,2020-06-08
6502,podcast,6,9,5446,260,696,44,5,2020,2020-06-09
6503,podcast,6,10,3588,428,627,30,19,2020,2020-06-10
6504,podcast,6,11,2120,900,121,7,1,2020,2020-06-11
6505,podcast,6,12,1323,778,45,25,9,2020,2020-06-12
6506,podcast,6,13,1853,29,697,24,1,2020,2020-06-13
6507,podcast,6,14,489,3,123,1,0,2020,2020-06-14
6508,podcast,6,15,2085,311,261,11,2,2020,2020-06-15
6509,podcast,6,16,1925,635,173,17,1,2020,2020-06-16
6510,podcast,6,17,2965,627,452,6,4,2020,2020-06-17
6511,podcast,6,18,11759,1099,4607,152,21,2020,2020-06-18
6512,podcast,6,19,2526,705,464,9,3,2020,2020-06-19
6513,podcast,6,20,3366,34,1225,24,1,2020,2020-06-20
6514,podcast,6,21,747,7,171,3,0,2020,2020-06-21
6515,podcast,6,22,4381,879,1475,27,6,2020,2020-06-22
6516,podcast,6,23,3475,1044,484,53,2,2020,2020-06-23
6517,podcast,6,24,10072,370,4990,147,5,2020,2020-06-24
6518,podcast,6,25,1064,302,56,6,6,2020,2020-06-25
6519,podcast,6,26,3421,591,947,30,7,2020,2020-06-26
6520,podcast,6,27,574,2,253,1,0,2020,2020-06-27
6521,podcast,6,28,352,5,35,3,0,2020,2020-06-28
6522,podcast,6,29,1419,119,310,7,0,2020,2020-06-29
6523,podcast,7,1,4308,491,1118,54,1,2020,2020-07-01
6524,podcast,7,2,1311,358,243,15,11,2020,2020-07-02
6525,podcast,7,3,1743,290,246,6,2,2020,2020-07-03
6526,podcast,7,4,612,4,206,2,0,2020,2020-07-04
6527,podcast,7,5,2063,18,476,9,1,2020,2020-07-05
6528,podcast,7,6,1625,12,825,3,1,2020,2020-07-06
6529,podcast,7,7,249,3,59,0,0,2020,2020-07-07
6530,podcast,7,8,10455,787,1104,27,6,2020,2020-07-08
6531,podcast,7,9,3406,249,941,19,6,2020,2020-07-09
6532,podcast,7,10,994,286,85,7,3,2020,2020-07-10
6533,podcast,7,13,3341,175,1566,11,7,2020,2020-07-13
6534,podcast,7,14,5174,413,655,18,3,2020,2020-07-14
6535,podcast,7,15,3004,733,572,32,1,2020,2020-07-15
6536,podcast,7,16,10588,1195,1271,71,7,2020,2020-07-16
6537,podcast,7,17,7773,865,1156,186,8,2020,2020-07-17
6538,podcast,7,18,6009,18,593,7,0,2020,2020-07-18
6539,podcast,7,19,4521,24,719,6,0,2020,2020-07-19
6540,podcast,7,20,1364,191,191,9,1,2020,2020-07-20
6541,podcast,7,21,9991,511,129,7,19,2020,2020-07-21
6542,podcast,7,22,3010,681,742,12,3,2020,2020-07-22
6543,podcast,7,23,3003,322,837,22,4,2020,2020-07-23
6544,podcast,7,24,9340,533,1888,31,6,2020,2020-07-24
6545,podcast,7,25,202,1,58,0,0,2020,2020-07-25
6546,podcast,7,26,4022,25,448,8,0,2020,2020-07-26
6547,podcast,7,27,1757,11,718,3,1,2020,2020-07-27
6548,podcast,7,28,132,5,11,4,0,2020,2020-07-28
6549,podcast,7,29,7125,179,545,11,4,2020,2020-07-29
6550,podcast,7,30,1327,266,96,9,3,2020,2020-07-30
6551,podcast,7,31,4424,393,1720,45,7,2020,2020-07-31
6552,podcast,8,1,427,6,35,0,0,2020,2020-08-01
6553,podcast,8,2,4035,106,612,13,3,2020,2020-08-02
6554,podcast,8,3,1590,280,233,8,1,2020,2020-08-03
6555,podcast,8,4,1936,477,322,9,2,2020,2020-08-04
6556,podcast,8,5,8670,1109,2916,111,3,2020,2020-08-05
6557,podcast,8,6,1436,702,73,4,2,2020,2020-08-06
6558,podcast,8,7,13854,627,1314,59,6,2020,2020-08-07
6559,podcast,8,8,955,2,351,1,0,2020,2020-08-08
6560,podcast,8,9,1687,10,482,3,1,2020,2020-08-09
6561,podcast,8,10,1408,305,241,17,3,2020,2020-08-10
6562,podcast,8,11,1370,439,104,15,3,2020,2020-08-11
6563,podcast,8,13,2868,677,387,17,5,2020,2020-08-13
6564,podcast,8,14,10304,1584,264,25,1,2020,2020-08-14
6565,podcast,8,15,2168,8,180,0,0,2020,2020-08-15
6566,podcast,8,17,2305,609,375,14,1,2020,2020-08-17
6567,podcast,8,18,1310,723,34,7,10,2020,2020-08-18
6568,podcast,8,19,1228,478,70,17,3,2020,2020-08-19
6569,podcast,8,20,9281,965,1602,38,16,2020,2020-08-20
6570,podcast,8,21,4035,1017,382,35,4,2020,2020-08-21
6571,podcast,8,22,310,11,88,7,0,2020,2020-08-22
6572,podcast,8,24,2340,542,336,19,2,2020,2020-08-24
6573,podcast,8,25,9027,1092,5370,61,224,2020,2020-08-25
6574,podcast,8,26,3234,498,962,40,3,2020,2020-08-26
6575,podcast,8,28,5174,1608,175,28,4,2020,2020-08-28
6576,podcast,8,30,10709,55,1535,22,2,2020,2020-08-30
6577,podcast,8,31,2156,763,353,20,4,2020,2020-08-31
6578,podcast,9,1,9847,1070,3408,80,7,2020,2020-09-01
6579,podcast,9,2,3859,2232,90,29,41,2020,2020-09-02
6580,podcast,9,3,3500,606,943,22,5,2020,2020-09-03
6581,podcast,9,4,6507,98,1886,49,3,2020,2020-09-04
6582,podcast,9,5,185,1,26,0,0,2020,2020-09-05
6583,podcast,9,8,6396,1407,1860,35,3,2020,2020-09-08
6584,podcast,9,9,5930,1205,614,82,3,2020,2020-09-09
6585,podcast,9,10,2314,989,128,14,3,2020,2020-09-10
6586,podcast,9,11,2192,590,243,18,6,2020,2020-09-11
6587,podcast,9,13,873,6,228,2,0,2020,2020-09-13
6588,podcast,9,14,1643,1065,53,13,2,2020,2020-09-14
6589,podcast,9,15,1769,1069,70,10,2,2020,2020-09-15
6590,podcast,9,16,2469,941,288,18,3,2020,2020-09-16
6591,podcast,9,17,7014,1434,738,33,8,2020,2020-09-17
6592,podcast,9,18,8816,877,386,36,4,2020,2020-09-18
6593,podcast,9,19,2051,23,662,9,2,2020,2020-09-19
6594,podcast,9,20,339,1,63,0,0,2020,2020-09-20
6595,podcast,9,21,6188,579,142,34,1,2020,2020-09-21
6596,podcast,9,22,1588,664,148,9,8,2020,2020-09-22
6597,podcast,9,23,7222,1908,793,49,15,2020,2020-09-23
6598,podcast,9,24,4267,859,808,37,8,2020,2020-09-24
6599,podcast,9,25,2375,573,187,12,19,2020,2020-09-25
6600,podcast,9,26,2203,30,627,24,1,2020,2020-09-26
6601,podcast,9,27,5554,5,49,0,0,2020,2020-09-27
6602,podcast,9,28,1394,827,49,7,3,2020,2020-09-28
6603,podcast,9,29,2344,527,472,6,3,2020,2020-09-29
6604,podcast,10,1,371,4,86,1,0,2020,2020-10-01
6605,podcast,10,2,16751,864,4343,32,2,2020,2020-10-02
6606,podcast,10,3,5637,16,529,4,2,2020,2020-10-03
6607,podcast,10,4,7841,266,685,135,2,2020,2020-10-04
6608,podcast,10,5,2103,1509,46,12,1,2020,2020-10-05
6609,podcast,10,6,10868,554,116,4,2,2020,2020-10-06
6610,podcast,10,7,1686,1000,82,17,3,2020,2020-10-07
6611,podcast,10,8,10097,1273,1362,101,7,2020,2020-10-08
6612,podcast,10,9,1673,528,238,9,3,2020,2020-10-09
6613,podcast,10,10,185,2,16,0,0,2020,2020-10-10
6614,podcast,10,12,5204,877,330,24,3,2020,2020-10-12
6615,podcast,10,13,216,1,67,1,0,2020,2020-10-13
6616,podcast,10,14,15566,1024,573,7,5,2020,2020-10-14
6617,podcast,10,15,7585,631,516,37,1,2020,2020-10-15
6618,podcast,10,16,5146,1280,913,152,6,2020,2020-10-16
6619,podcast,10,18,621,8,124,6,2,2020,2020-10-18
6620,podcast,10,19,2997,942,485,18,1,2020,2020-10-19
6621,podcast,10,20,15597,561,251,16,8,2020,2020-10-20
6622,podcast,10,21,42972,931,902,150,8,2020,2020-10-21
6623,podcast,10,22,1437,773,58,16,6,2020,2020-10-22
6624,podcast,10,23,2398,44,273,8,2,2020,2020-10-23
6625,podcast,10,24,3494,2,43,1,0,2020,2020-10-24
6626,podcast,10,26,26625,2014,15938,1019,8,2020,2020-10-26
6627,podcast,10,27,7110,891,680,16,1,2020,2020-10-27
6628,podcast,10,28,6621,766,136,11,5,2020,2020-10-28
6629,podcast,10,29,2313,570,469,17,4,2020,2020-10-29
6630,podcast,10,30,1624,426,155,15,4,2020,2020-10-30
6631,podcast,10,31,5465,31,166,1,2,2020,2020-10-31
6632,podcast,11,1,39523,234,195,81,15,2020,2020-11-01
6633,podcast,11,2,47444,669,1171,69,5,2020,2020-11-02
6634,podcast,11,3,23056,974,384,24,7,2020,2020-11-03
6635,podcast,11,4,4245,731,716,35,1,2020,2020-11-04
6636,podcast,11,5,30596,1268,816,79,15,2020,2020-11-05
6637,podcast,11,6,1576,964,55,12,3,2020,2020-11-06
6638,podcast,11,7,4221,42,368,7,2,2020,2020-11-07
6639,podcast,11,8,468,0,214,0,0,2020,2020-11-08
6640,podcast,11,9,4695,692,149,11,12,2020,2020-11-09
6641,podcast,11,10,2221,872,265,15,2,2020,2020-11-10
6642,podcast,11,11,3139,945,354,44,6,2020,2020-11-11
6643,podcast,11,12,9971,818,792,82,6,2020,2020-11-12
6644,podcast,11,13,8769,601,2906,154,20,2020,2020-11-13
6645,podcast,11,14,196,0,31,0,0,2020,2020-11-14
6646,podcast,11,15,660,10,102,1,0,2020,2020-11-15
6647,podcast,11,16,3721,429,1417,25,1,2020,2020-11-16
6648,podcast,11,17,1389,748,60,12,1,2020,2020-11-17
6649,podcast,11,18,2201,366,627,17,4,2020,2020-11-18
6650,podcast,11,19,5433,110,1142,54,1,2020,2020-11-19
6651,podcast,11,20,3215,18,926,10,1,2020,2020-11-20
6652,podcast,11,21,11294,140,4322,92,1,2020,2020-11-21
6653,podcast,11,22,8473,116,3788,76,3,2020,2020-11-22
6654,podcast,11,23,6795,542,842,39,3,2020,2020-11-23
6655,podcast,11,24,3991,811,826,180,4,2020,2020-11-24
6656,podcast,11,25,2600,483,701,26,7,2020,2020-11-25
6657,podcast,11,26,18521,906,2611,157,21,2020,2020-11-26
6658,podcast,11,27,4760,548,1083,28,6,2020,2020-11-27
6659,podcast,11,28,4305,109,829,43,0,2020,2020-11-28
6660,podcast,11,29,2530,23,796,14,2,2020,2020-11-29
6661,podcast,11,30,6554,594,1751,25,3,2020,2020-11-30
6662,podcast,12,1,2994,314,909,23,5,2020,2020-12-01
6663,podcast,12,2,4986,1101,1436,27,2,2020,2020-12-02
6664,podcast,12,3,8076,755,891,37,13,2020,2020-12-03
6665,podcast,12,4,1752,565,146,20,4,2020,2020-12-04
6666,podcast,12,5,4736,34,632,10,4,2020,2020-12-05
6667,podcast,12,6,1690,152,515,48,1,2020,2020-12-06
6668,podcast,12,7,7634,579,2425,88,5,2020,2020-12-07
6669,podcast,12,8,4964,392,1397,28,8,2020,2020-12-08
6670,podcast,12,9,5636,416,2372,34,3,2020,2020-12-09
6671,podcast,12,10,3130,16,1264,7,1,2020,2020-12-10
6672,podcast,12,11,2975,27,1085,10,1,2020,2020-12-11
6673,podcast,12,12,7200,14,226,2,0,2020,2020-12-12
6674,podcast,12,13,17908,249,14067,204,2,2020,2020-12-13
6675,podcast,12,14,12762,457,329,16,3,2020,2020-12-14
6676,podcast,12,15,7397,546,1489,41,8,2020,2020-12-15
6677,podcast,12,16,6393,418,1329,71,11,2020,2020-12-16
6678,podcast,12,17,3824,1127,863,15,4,2020,2020-12-17
6679,podcast,12,18,2080,21,913,11,0,2020,2020-12-18
6680,podcast,12,19,4044,67,807,28,0,2020,2020-12-19
6681,podcast,12,20,4343,47,1367,29,1,2020,2020-12-20
6682,podcast,12,21,2341,657,231,4,0,2020,2020-12-21
6683,podcast,12,22,4366,707,951,40,0,2020,2020-12-22
6684,podcast,12,23,2981,657,646,17,1,2020,2020-12-23
6685,podcast,12,24,14588,1181,5529,94,9,2020,2020-12-24
6686,podcast,12,25,2271,664,433,21,1,2020,2020-12-25
6687,podcast,12,26,4948,71,1559,38,0,2020,2020-12-26
6688,podcast,12,27,4867,27,1732,10,1,2020,2020-12-27
6689,podcast,12,28,4425,575,1314,69,4,2020,2020-12-28
6690,podcast,12,29,14511,1363,1117,57,3,2020,2020-12-29
6691,podcast,12,30,6642,690,2438,52,11,2020,2020-12-30
6692,retirement age,1,1,35483,2453,576,179,3,2020,2020-01-01
6693,retirement age,1,2,72173,4373,1655,298,0,2020,2020-01-02
6694,retirement age,1,3,123370,5147,21308,1804,29,2020,2020-01-03
6695,retirement age,1,4,154755,7066,3487,716,16,2020,2020-01-04
6696,retirement age,1,5,78898,2095,1907,434,7,2020,2020-01-05
6697,retirement age,1,6,89947,9086,3485,599,9,2020,2020-01-06
6698,retirement age,1,7,110516,2928,31556,994,31,2020,2020-01-07
6699,retirement age,1,8,50973,6128,932,388,30,2020,2020-01-08
6700,retirement age,1,9,65478,1338,1144,112,8,2020,2020-01-09
6701,retirement age,1,10,224920,4160,16514,370,8,2020,2020-01-10
6702,retirement age,1,11,73171,1093,1322,190,12,2020,2020-01-11
6703,retirement age,1,12,91531,1706,4385,198,9,2020,2020-01-12
6704,retirement age,1,13,95216,3697,1601,746,7,2020,2020-01-13
6705,retirement age,1,14,71963,1818,3771,227,11,2020,2020-01-14
6706,retirement age,1,15,57799,3069,1384,271,13,2020,2020-01-15
6707,retirement age,1,16,53484,3610,1080,464,18,2020,2020-01-16
6708,retirement age,1,17,169741,2291,9455,454,7,2020,2020-01-17
6709,retirement age,1,18,183604,5576,2609,703,31,2020,2020-01-18
6710,retirement age,1,19,81294,2074,2440,307,9,2020,2020-01-19
6711,retirement age,1,20,159037,3206,5037,319,18,2020,2020-01-20
6712,retirement age,1,21,123009,4834,8474,708,23,2020,2020-01-21
6713,retirement age,1,22,52198,826,1522,99,4,2020,2020-01-22
6714,retirement age,1,23,87392,4291,1501,663,12,2020,2020-01-23
6715,retirement age,1,24,113787,2734,3684,522,6,2020,2020-01-24
6716,retirement age,1,25,65755,4224,1334,414,26,2020,2020-01-25
6717,retirement age,1,26,102382,2338,2087,152,10,2020,2020-01-26
6718,retirement age,1,27,28394,563,1898,160,1,2020,2020-01-27
6719,retirement age,1,28,90096,4818,4187,653,59,2020,2020-01-28
6720,retirement age,1,29,42462,1127,1271,180,11,2020,2020-01-29
6721,retirement age,1,30,51362,1160,3092,117,5,2020,2020-01-30
6722,retirement age,1,31,167494,4538,2025,333,46,2020,2020-01-31
6723,retirement age,2,1,107973,5087,2113,257,28,2020,2020-02-01
6724,retirement age,2,2,43105,1149,1859,208,41,2020,2020-02-02
6725,retirement age,2,3,62993,2333,1595,145,7,2020,2020-02-03
6726,retirement age,2,4,70637,2487,10155,459,15,2020,2020-02-04
6727,retirement age,2,5,74806,1453,1600,175,5,2020,2020-02-05
6728,retirement age,2,6,121674,5590,2925,247,60,2020,2020-02-06
6729,retirement age,2,7,73006,2983,2322,195,18,2020,2020-02-07
6730,retirement age,2,8,79511,1070,1416,120,8,2020,2020-02-08
6731,retirement age,2,9,63303,1069,701,47,3,2020,2020-02-09
6732,retirement age,2,10,55859,1380,1736,128,6,2020,2020-02-10
6733,retirement age,2,11,41988,735,732,58,5,2020,2020-02-11
6734,retirement age,2,12,54119,1380,4149,254,9,2020,2020-02-12
6735,retirement age,2,13,29951,3702,1541,180,60,2020,2020-02-13
6736,retirement age,2,14,103521,2359,3733,253,20,2020,2020-02-14
6737,retirement age,2,15,51579,1294,2516,85,6,2020,2020-02-15
6738,retirement age,2,16,27964,1017,1257,124,4,2020,2020-02-16
6739,retirement age,2,17,26480,583,1175,100,5,2020,2020-02-17
6740,retirement age,2,18,22652,731,1798,188,10,2020,2020-02-18
6741,retirement age,2,19,20913,664,1088,156,5,2020,2020-02-19
6742,retirement age,2,20,62165,2722,2026,386,13,2020,2020-02-20
6743,retirement age,2,21,60142,3236,958,361,97,2020,2020-02-21
6744,retirement age,2,22,61383,1219,1514,178,4,2020,2020-02-22
6745,retirement age,2,23,44634,2226,1165,230,11,2020,2020-02-23
6746,retirement age,2,24,21328,647,1212,229,6,2020,2020-02-24
6747,retirement age,2,25,37161,983,3238,238,6,2020,2020-02-25
6748,retirement age,2,26,52676,961,2821,192,4,2020,2020-02-26
6749,retirement age,2,27,41328,1860,898,261,19,2020,2020-02-27
6750,retirement age,2,28,159602,5924,40468,1786,49,2020,2020-02-28
6751,retirement age,2,29,90293,3994,2433,378,33,2020,2020-02-29
6752,retirement age,3,1,50405,2667,2170,278,22,2020,2020-03-01
6753,retirement age,3,2,56036,1164,1187,131,4,2020,2020-03-02
6754,retirement age,3,3,84195,2276,5288,479,14,2020,2020-03-03
6755,retirement age,3,4,45031,1724,1322,227,24,2020,2020-03-04
6756,retirement age,3,5,57508,1289,1309,124,5,2020,2020-03-05
6757,retirement age,3,6,46265,2578,1038,228,29,2020,2020-03-06
6758,retirement age,3,7,51578,1524,891,146,12,2020,2020-03-07
6759,retirement age,3,8,64595,1796,1216,80,14,2020,2020-03-08
6760,retirement age,3,9,38002,1750,914,115,10,2020,2020-03-09
6761,retirement age,3,10,54040,2721,4591,154,22,2020,2020-03-10
6762,retirement age,3,11,208669,4783,13772,365,22,2020,2020-03-11
6763,retirement age,3,12,126409,3062,4026,253,13,2020,2020-03-12
6764,retirement age,3,13,158947,4119,4884,566,40,2020,2020-03-13
6765,retirement age,3,14,84103,3367,2001,546,42,2020,2020-03-14
6766,retirement age,3,15,222543,5588,10725,619,42,2020,2020-03-15
6767,retirement age,3,16,47592,1352,3677,262,45,2020,2020-03-16
6768,retirement age,3,17,185188,4192,62263,686,28,2020,2020-03-17
6769,retirement age,3,18,40840,1704,1573,92,17,2020,2020-03-18
6770,retirement age,3,19,38951,1488,1626,87,21,2020,2020-03-19
6771,retirement age,3,20,37571,2831,1531,80,12,2020,2020-03-20
6772,retirement age,3,21,33546,1112,1441,47,9,2020,2020-03-21
6773,retirement age,3,22,42978,1579,3301,145,19,2020,2020-03-22
6774,retirement age,3,23,104225,3262,8838,332,22,2020,2020-03-23
6775,retirement age,3,24,63012,3071,4077,284,16,2020,2020-03-24
6776,retirement age,3,25,61370,2755,5852,171,20,2020,2020-03-25
6777,retirement age,3,26,54070,3865,1164,363,47,2020,2020-03-26
6778,retirement age,3,27,124905,3427,12568,891,10,2020,2020-03-27
6779,retirement age,3,28,85767,2894,2676,298,21,2020,2020-03-28
6780,retirement age,3,29,61334,2348,2015,187,11,2020,2020-03-29
6781,retirement age,3,30,32990,1689,687,267,14,2020,2020-03-30
6782,retirement age,4,1,130439,3334,12890,1135,15,2020,2020-04-01
6783,retirement age,4,2,203417,3099,10825,375,12,2020,2020-04-02
6784,retirement age,4,3,99529,4288,3599,459,47,2020,2020-04-03
6785,retirement age,4,4,187506,6849,10680,660,28,2020,2020-04-04
6786,retirement age,4,5,86005,5050,1672,403,42,2020,2020-04-05
6787,retirement age,4,6,50009,836,1231,92,8,2020,2020-04-06
6788,retirement age,4,7,70932,2546,1986,157,18,2020,2020-04-07
6789,retirement age,4,8,59829,5339,2944,316,46,2020,2020-04-08
6790,retirement age,4,9,72805,6149,1473,1434,79,2020,2020-04-09
6791,retirement age,4,10,213600,5980,6715,949,82,2020,2020-04-10
6792,retirement age,4,11,90939,4780,3832,1201,59,2020,2020-04-11
6793,retirement age,4,12,71392,6420,1498,936,80,2020,2020-04-12
6794,retirement age,4,13,77783,4991,2147,771,39,2020,2020-04-13
6795,retirement age,4,14,56026,4393,1039,707,38,2020,2020-04-14
6796,retirement age,4,15,79099,4575,1957,915,38,2020,2020-04-15
6797,retirement age,4,16,77504,4279,5762,643,32,2020,2020-04-16
